,stc,snr,jitter,method,accuracy,fold
1606,sine,-26,0.3,CBLE-median,0.05,6
1607,sine,-26,0.3,CBLE-median,0.1,7
1608,sine,-26,0.3,CBLE-median,0.15,8
1609,sine,-26,0.3,CBLE-median,0.1,9
1610,sine,-26,0.3,WCBLE-median,0.2,0
1611,sine,-26,0.3,WCBLE-median,0.2,1
1612,sine,-26,0.3,WCBLE-median,0.2,2
1613,sine,-26,0.3,WCBLE-median,0.35,3
1614,sine,-26,0.3,WCBLE-median,0.2,4
1615,sine,-26,0.3,WCBLE-median,0.3,5
1616,sine,-26,0.3,WCBLE-median,0.25,6
1617,sine,-26,0.3,WCBLE-median,0.2,7
1618,sine,-26,0.3,WCBLE-median,0.25,8
1619,sine,-26,0.3,WCBLE-median,0.7,9
1620,sine,-27,0.1,CBLE-median,0.55,0
1621,sine,-27,0.1,CBLE-median,0.45,1
1622,sine,-27,0.1,CBLE-median,0.55,2
1623,sine,-27,0.1,CBLE-median,0.45,3
1624,sine,-27,0.1,CBLE-median,0.55,4
1625,sine,-27,0.1,CBLE-median,0.55,5
1626,sine,-27,0.1,CBLE-median,0.4,6
1627,sine,-27,0.1,CBLE-median,0.35,7
1628,sine,-27,0.1,CBLE-median,0.6,8
1629,sine,-27,0.1,CBLE-median,0.4,9
1630,sine,-27,0.1,WCBLE-median,0.75,0
1631,sine,-27,0.1,WCBLE-median,0.7,1
1632,sine,-27,0.1,WCBLE-median,0.8,2
1633,sine,-27,0.1,WCBLE-median,0.8,3
1634,sine,-27,0.1,WCBLE-median,0.95,4
1635,sine,-27,0.1,WCBLE-median,0.7,5
1636,sine,-27,0.1,WCBLE-median,0.7,6
1637,sine,-27,0.1,WCBLE-median,0.8,7
1638,sine,-27,0.1,WCBLE-median,0.7,8
1639,sine,-27,0.1,WCBLE-median,0.8,9
1640,sine,-27,0.2,CBLE-median,0.2,0
1641,sine,-27,0.2,CBLE-median,0.25,1
1642,sine,-27,0.2,CBLE-median,0.25,2
1643,sine,-27,0.2,CBLE-median,0.15,3
1644,sine,-27,0.2,CBLE-median,0.3,4
1645,sine,-27,0.2,CBLE-median,0.4,5
1646,sine,-27,0.2,CBLE-median,0.25,6
1647,sine,-27,0.2,CBLE-median,0.15,7
1648,sine,-27,0.2,CBLE-median,0.25,8
1649,sine,-27,0.2,CBLE-median,0.25,9
1650,sine,-27,0.2,WCBLE-median,0.35,0
1651,sine,-27,0.2,WCBLE-median,0.3,1
1652,sine,-27,0.2,WCBLE-median,0.6,2
1653,sine,-27,0.2,WCBLE-median,0.3,3
1654,sine,-27,0.2,WCBLE-median,0.3,4
1655,sine,-27,0.2,WCBLE-median,0.4,5
1656,sine,-27,0.2,WCBLE-median,0.4,6
1657,sine,-27,0.2,WCBLE-median,0.3,7
1658,sine,-27,0.2,WCBLE-median,0.3,8
1659,sine,-27,0.2,WCBLE-median,0.75,9
1660,sine,-27,0.3,CBLE-median,0.1,0
1661,sine,-27,0.3,CBLE-median,0.1,1
1662,sine,-27,0.3,CBLE-median,0.15,2
1663,sine,-27,0.3,CBLE-median,0.1,3
1664,sine,-27,0.3,CBLE-median,0.25,4
1665,sine,-27,0.3,CBLE-median,0.1,5
1666,sine,-27,0.3,CBLE-median,0.05,6
1667,sine,-27,0.3,CBLE-median,0.1,7
1668,sine,-27,0.3,CBLE-median,0.1,8
1669,sine,-27,0.3,CBLE-median,0.1,9
1670,sine,-27,0.3,WCBLE-median,0.15,0
1671,sine,-27,0.3,WCBLE-median,0.2,1
1672,sine,-27,0.3,WCBLE-median,0.3,2
1673,sine,-27,0.3,WCBLE-median,0.25,3
1674,sine,-27,0.3,WCBLE-median,0.35,4
1675,sine,-27,0.3,WCBLE-median,0.35,5
1676,sine,-27,0.3,WCBLE-median,0.25,6
1677,sine,-27,0.3,WCBLE-median,0.25,7
1678,sine,-27,0.3,WCBLE-median,0.3,8
1679,sine,-27,0.3,WCBLE-median,0.15,9
1680,sine,-28,0.1,CBLE-median,0.5,0
1681,sine,-28,0.1,CBLE-median,0.4,1
1682,sine,-28,0.1,CBLE-median,0.55,2
1683,sine,-28,0.1,CBLE-median,0.45,3
1684,sine,-28,0.1,CBLE-median,0.55,4
1685,sine,-28,0.1,CBLE-median,0.5,5
1686,sine,-28,0.1,CBLE-median,0.4,6
1687,sine,-28,0.1,CBLE-median,0.3,7
1688,sine,-28,0.1,CBLE-median,0.5,8
1689,sine,-28,0.1,CBLE-median,0.35,9
1690,sine,-28,0.1,WCBLE-median,0.45,0
1691,sine,-28,0.1,WCBLE-median,0.35,1
1692,sine,-28,0.1,WCBLE-median,0.45,2
1693,sine,-28,0.1,WCBLE-median,0.6,3
1694,sine,-28,0.1,WCBLE-median,0.7,4
1695,sine,-28,0.1,WCBLE-median,0.4,5
1696,sine,-28,0.1,WCBLE-median,0.5,6
1697,sine,-28,0.1,WCBLE-median,0.35,7
1698,sine,-28,0.1,WCBLE-median,0.7,8
1699,sine,-28,0.1,WCBLE-median,0.55,9
1700,sine,-28,0.2,CBLE-median,0.2,0
1701,sine,-28,0.2,CBLE-median,0.2,1
1702,sine,-28,0.2,CBLE-median,0.25,2
1703,sine,-28,0.2,CBLE-median,0.1,3
1704,sine,-28,0.2,CBLE-median,0.25,4
1705,sine,-28,0.2,CBLE-median,0.3,5
1706,sine,-28,0.2,CBLE-median,0.15,6
1707,sine,-28,0.2,CBLE-median,0.15,7
1708,sine,-28,0.2,CBLE-median,0.2,8
1709,sine,-28,0.2,CBLE-median,0.2,9
1710,sine,-28,0.2,WCBLE-median,0.2,0
1711,sine,-28,0.2,WCBLE-median,0.2,1
1712,sine,-28,0.2,WCBLE-median,0.35,2
1713,sine,-28,0.2,WCBLE-median,0.2,3
1714,sine,-28,0.2,WCBLE-median,0.35,4
1715,sine,-28,0.2,WCBLE-median,0.25,5
1716,sine,-28,0.2,WCBLE-median,0.35,6
1717,sine,-28,0.2,WCBLE-median,0.2,7
1718,sine,-28,0.2,WCBLE-median,0.35,8
1719,sine,-28,0.2,WCBLE-median,0.25,9
1720,sine,-28,0.3,CBLE-median,0.1,0
1721,sine,-28,0.3,CBLE-median,0.1,1
1722,sine,-28,0.3,CBLE-median,0.15,2
1723,sine,-28,0.3,CBLE-median,0.05,3
1724,sine,-28,0.3,CBLE-median,0.25,4
1725,sine,-28,0.3,CBLE-median,0.05,5
1726,sine,-28,0.3,CBLE-median,0.05,6
1727,sine,-28,0.3,CBLE-median,0.1,7
1728,sine,-28,0.3,CBLE-median,0.1,8
1729,sine,-28,0.3,CBLE-median,0.1,9
1730,sine,-28,0.3,WCBLE-median,0.15,0
1731,sine,-28,0.3,WCBLE-median,0.2,1
1732,sine,-28,0.3,WCBLE-median,0.15,2
1733,sine,-28,0.3,WCBLE-median,0.25,3
1734,sine,-28,0.3,WCBLE-median,0.5,4
1735,sine,-28,0.3,WCBLE-median,0.2,5
1736,sine,-28,0.3,WCBLE-median,0.2,6
1737,sine,-28,0.3,WCBLE-median,0.3,7
1738,sine,-28,0.3,WCBLE-median,0.15,8
1739,sine,-28,0.3,WCBLE-median,0.1,9
1740,sine,-29,0.1,CBLE-median,0.45,0
1741,sine,-29,0.1,CBLE-median,0.35,1
1742,sine,-29,0.1,CBLE-median,0.5,2
1743,sine,-29,0.1,CBLE-median,0.4,3
1744,sine,-29,0.1,CBLE-median,0.5,4
1745,sine,-29,0.1,CBLE-median,0.45,5
1746,sine,-29,0.1,CBLE-median,0.4,6
1747,sine,-29,0.1,CBLE-median,0.3,7
1748,sine,-29,0.1,CBLE-median,0.5,8
1749,sine,-29,0.1,CBLE-median,0.35,9
1750,sine,-29,0.1,WCBLE-median,0.25,0
1751,sine,-29,0.1,WCBLE-median,0.2,1
1752,sine,-29,0.1,WCBLE-median,0.25,2
1753,sine,-29,0.1,WCBLE-median,0.5,3
1754,sine,-29,0.1,WCBLE-median,0.45,4
1755,sine,-29,0.1,WCBLE-median,0.45,5
1756,sine,-29,0.1,WCBLE-median,0.35,6
1757,sine,-29,0.1,WCBLE-median,0.35,7
1758,sine,-29,0.1,WCBLE-median,0.45,8
1759,sine,-29,0.1,WCBLE-median,0.3,9
1760,sine,-29,0.2,CBLE-median,0.15,0
1761,sine,-29,0.2,CBLE-median,0.15,1
1762,sine,-29,0.2,CBLE-median,0.2,2
1763,sine,-29,0.2,CBLE-median,0.1,3
1764,sine,-29,0.2,CBLE-median,0.25,4
1765,sine,-29,0.2,CBLE-median,0.3,5
1766,sine,-29,0.2,CBLE-median,0.05,6
1767,sine,-29,0.2,CBLE-median,0.2,7
1768,sine,-29,0.2,CBLE-median,0.15,8
1769,sine,-29,0.2,CBLE-median,0.15,9
1770,sine,-29,0.2,WCBLE-median,0.2,0
1771,sine,-29,0.2,WCBLE-median,0.15,1
1772,sine,-29,0.2,WCBLE-median,0.3,2
1773,sine,-29,0.2,WCBLE-median,0.15,3
1774,sine,-29,0.2,WCBLE-median,0.35,4
1775,sine,-29,0.2,WCBLE-median,0.25,5
1776,sine,-29,0.2,WCBLE-median,0.4,6
1777,sine,-29,0.2,WCBLE-median,0.3,7
1778,sine,-29,0.2,WCBLE-median,0.35,8
1779,sine,-29,0.2,WCBLE-median,0.2,9
1780,sine,-29,0.3,CBLE-median,0.1,0
1781,sine,-29,0.3,CBLE-median,0.1,1
1782,sine,-29,0.3,CBLE-median,0.15,2
1783,sine,-29,0.3,CBLE-median,0.05,3
1784,sine,-29,0.3,CBLE-median,0.25,4
1785,sine,-29,0.3,CBLE-median,0.05,5
1786,sine,-29,0.3,CBLE-median,0.05,6
1787,sine,-29,0.3,CBLE-median,0.1,7
1788,sine,-29,0.3,CBLE-median,0.15,8
1789,sine,-29,0.3,CBLE-median,0.1,9
1790,sine,-29,0.3,WCBLE-median,0.15,0
1791,sine,-29,0.3,WCBLE-median,0.15,1
1792,sine,-29,0.3,WCBLE-median,0.35,2
1793,sine,-29,0.3,WCBLE-median,0.1,3
1794,sine,-29,0.3,WCBLE-median,0.3,4
1795,sine,-29,0.3,WCBLE-median,0.2,5
1796,sine,-29,0.3,WCBLE-median,0.25,6
1797,sine,-29,0.3,WCBLE-median,0.15,7
1798,sine,-29,0.3,WCBLE-median,0.2,8
1799,sine,-29,0.3,WCBLE-median,0.1,9
1800,sine,-30,0.1,CBLE-median,0.4,0
1801,sine,-30,0.1,CBLE-median,0.35,1
1802,sine,-30,0.1,CBLE-median,0.45,2
1803,sine,-30,0.1,CBLE-median,0.35,3
1804,sine,-30,0.1,CBLE-median,0.5,4
1805,sine,-30,0.1,CBLE-median,0.45,5
1806,sine,-30,0.1,CBLE-median,0.4,6
1807,sine,-30,0.1,CBLE-median,0.3,7
1808,sine,-30,0.1,CBLE-median,0.4,8
1809,sine,-30,0.1,CBLE-median,0.3,9
1810,sine,-30,0.1,WCBLE-median,0.3,0
1811,sine,-30,0.1,WCBLE-median,0.3,1
1812,sine,-30,0.1,WCBLE-median,0.25,2
1813,sine,-30,0.1,WCBLE-median,0.3,3
1814,sine,-30,0.1,WCBLE-median,0.45,4
1815,sine,-30,0.1,WCBLE-median,0.3,5
1816,sine,-30,0.1,WCBLE-median,0.35,6
1817,sine,-30,0.1,WCBLE-median,0.3,7
1818,sine,-30,0.1,WCBLE-median,0.5,8
1819,sine,-30,0.1,WCBLE-median,0.25,9
1820,sine,-30,0.2,CBLE-median,0.15,0
1821,sine,-30,0.2,CBLE-median,0.15,1
1822,sine,-30,0.2,CBLE-median,0.2,2
1823,sine,-30,0.2,CBLE-median,0.1,3
1824,sine,-30,0.2,CBLE-median,0.3,4
1825,sine,-30,0.2,CBLE-median,0.15,5
1826,sine,-30,0.2,CBLE-median,0.05,6
1827,sine,-30,0.2,CBLE-median,0.15,7
1828,sine,-30,0.2,CBLE-median,0.15,8
1829,sine,-30,0.2,CBLE-median,0.15,9
1830,sine,-30,0.2,WCBLE-median,0.1,0
1831,sine,-30,0.2,WCBLE-median,0.15,1
1832,sine,-30,0.2,WCBLE-median,0.3,2
1833,sine,-30,0.2,WCBLE-median,0.15,3
1834,sine,-30,0.2,WCBLE-median,0.3,4
1835,sine,-30,0.2,WCBLE-median,0.3,5
1836,sine,-30,0.2,WCBLE-median,0.25,6
1837,sine,-30,0.2,WCBLE-median,0.15,7
1838,sine,-30,0.2,WCBLE-median,0.2,8
1839,sine,-30,0.2,WCBLE-median,0.2,9
1840,sine,-30,0.3,CBLE-median,0.05,0
1841,sine,-30,0.3,CBLE-median,0.1,1
1842,sine,-30,0.3,CBLE-median,0.05,2
1843,sine,-30,0.3,CBLE-median,0.05,3
1844,sine,-30,0.3,CBLE-median,0.2,4
1845,sine,-30,0.3,CBLE-median,0.05,5
1846,sine,-30,0.3,CBLE-median,0.05,6
1847,sine,-30,0.3,CBLE-median,0.1,7
1848,sine,-30,0.3,CBLE-median,0.15,8
1849,sine,-30,0.3,CBLE-median,0.1,9
1850,sine,-30,0.3,WCBLE-median,0.15,0
1851,sine,-30,0.3,WCBLE-median,0.15,1
1852,sine,-30,0.3,WCBLE-median,0.25,2
1853,sine,-30,0.3,WCBLE-median,0.1,3
1854,sine,-30,0.3,WCBLE-median,0.3,4
1855,sine,-30,0.3,WCBLE-median,0.1,5
1856,sine,-30,0.3,WCBLE-median,0.15,6
1857,sine,-30,0.3,WCBLE-median,0.2,7
1858,sine,-30,0.3,WCBLE-median,0.1,8
1859,sine,-30,0.3,WCBLE-median,0.2,9
1860,sine,-31,0.1,CBLE-median,0.35,0
1861,sine,-31,0.1,CBLE-median,0.3,1
1862,sine,-31,0.1,CBLE-median,0.4,2
1863,sine,-31,0.1,CBLE-median,0.25,3
1864,sine,-31,0.1,CBLE-median,0.4,4
1865,sine,-31,0.1,CBLE-median,0.45,5
1866,sine,-31,0.1,CBLE-median,0.25,6
1867,sine,-31,0.1,CBLE-median,0.2,7
1868,sine,-31,0.1,CBLE-median,0.3,8
1869,sine,-31,0.1,CBLE-median,0.25,9
1870,sine,-31,0.1,WCBLE-median,0.3,0
1871,sine,-31,0.1,WCBLE-median,0.3,1
1872,sine,-31,0.1,WCBLE-median,0.3,2
1873,sine,-31,0.1,WCBLE-median,0.4,3
1874,sine,-31,0.1,WCBLE-median,0.4,4
1875,sine,-31,0.1,WCBLE-median,0.3,5
1876,sine,-31,0.1,WCBLE-median,0.4,6
1877,sine,-31,0.1,WCBLE-median,0.35,7
1878,sine,-31,0.1,WCBLE-median,0.4,8
1879,sine,-31,0.1,WCBLE-median,0.2,9
1880,sine,-31,0.2,CBLE-median,0.15,0
1881,sine,-31,0.2,CBLE-median,0.1,1
1882,sine,-31,0.2,CBLE-median,0.2,2
1883,sine,-31,0.2,CBLE-median,0.1,3
1884,sine,-31,0.2,CBLE-median,0.2,4
1885,sine,-31,0.2,CBLE-median,0.1,5
1886,sine,-31,0.2,CBLE-median,0.05,6
1887,sine,-31,0.2,CBLE-median,0.15,7
1888,sine,-31,0.2,CBLE-median,0.15,8
1889,sine,-31,0.2,CBLE-median,0.1,9
1890,sine,-31,0.2,WCBLE-median,0.15,0
1891,sine,-31,0.2,WCBLE-median,0.15,1
1892,sine,-31,0.2,WCBLE-median,0.25,2
1893,sine,-31,0.2,WCBLE-median,0.15,3
1894,sine,-31,0.2,WCBLE-median,0.3,4
1895,sine,-31,0.2,WCBLE-median,0.3,5
1896,sine,-31,0.2,WCBLE-median,0.25,6
1897,sine,-31,0.2,WCBLE-median,0.2,7
1898,sine,-31,0.2,WCBLE-median,0.15,8
1899,sine,-31,0.2,WCBLE-median,0.25,9
1900,sine,-31,0.3,CBLE-median,0.05,0
1901,sine,-31,0.3,CBLE-median,0.1,1
1902,sine,-31,0.3,CBLE-median,0.05,2
1903,sine,-31,0.3,CBLE-median,0.05,3
1904,sine,-31,0.3,CBLE-median,0.2,4
1905,sine,-31,0.3,CBLE-median,0.05,5
1906,sine,-31,0.3,CBLE-median,0.05,6
1907,sine,-31,0.3,CBLE-median,0.1,7
1908,sine,-31,0.3,CBLE-median,0.15,8
1909,sine,-31,0.3,CBLE-median,0.1,9
1910,sine,-31,0.3,WCBLE-median,0.2,0
1911,sine,-31,0.3,WCBLE-median,0.25,1
1912,sine,-31,0.3,WCBLE-median,0.25,2
1913,sine,-31,0.3,WCBLE-median,0.15,3
1914,sine,-31,0.3,WCBLE-median,0.4,4
1915,sine,-31,0.3,WCBLE-median,0.2,5
1916,sine,-31,0.3,WCBLE-median,0.1,6
1917,sine,-31,0.3,WCBLE-median,0.2,7
1918,sine,-31,0.3,WCBLE-median,0.25,8
1919,sine,-31,0.3,WCBLE-median,0.2,9
0,sine,0,0.1,tlda,0.9,0
1,sine,0,0.1,tlda,0.85,1
2,sine,0,0.1,tlda,0.9,2
3,sine,0,0.1,tlda,0.95,3
4,sine,0,0.1,tlda,0.95,4
5,sine,0,0.1,tlda,0.85,5
6,sine,0,0.1,tlda,0.85,6
7,sine,0,0.1,tlda,0.95,7
8,sine,0,0.1,tlda,0.85,8
9,sine,0,0.1,tlda,0.8,9
10,sine,0,0.2,tlda,0.6,0
11,sine,0,0.2,tlda,0.55,1
12,sine,0,0.2,tlda,0.5,2
13,sine,0,0.2,tlda,0.45,3
14,sine,0,0.2,tlda,0.45,4
15,sine,0,0.2,tlda,0.75,5
16,sine,0,0.2,tlda,0.55,6
17,sine,0,0.2,tlda,0.65,7
18,sine,0,0.2,tlda,0.5,8
19,sine,0,0.2,tlda,0.55,9
20,sine,0,0.3,tlda,0.25,0
21,sine,0,0.3,tlda,0.35,1
22,sine,0,0.3,tlda,0.2,2
23,sine,0,0.3,tlda,0.2,3
24,sine,0,0.3,tlda,0.35,4
25,sine,0,0.3,tlda,0.35,5
26,sine,0,0.3,tlda,0.25,6
27,sine,0,0.3,tlda,0.35,7
28,sine,0,0.3,tlda,0.15,8
29,sine,0,0.3,tlda,0.25,9
30,sine,-1,0.1,tlda,0.9,0
31,sine,-1,0.1,tlda,0.85,1
32,sine,-1,0.1,tlda,0.85,2
33,sine,-1,0.1,tlda,0.9,3
34,sine,-1,0.1,tlda,0.95,4
35,sine,-1,0.1,tlda,0.85,5
36,sine,-1,0.1,tlda,0.85,6
37,sine,-1,0.1,tlda,0.95,7
38,sine,-1,0.1,tlda,0.85,8
39,sine,-1,0.1,tlda,0.75,9
40,sine,-1,0.2,tlda,0.5,0
41,sine,-1,0.2,tlda,0.55,1
42,sine,-1,0.2,tlda,0.45,2
43,sine,-1,0.2,tlda,0.4,3
44,sine,-1,0.2,tlda,0.45,4
45,sine,-1,0.2,tlda,0.7,5
46,sine,-1,0.2,tlda,0.5,6
47,sine,-1,0.2,tlda,0.6,7
48,sine,-1,0.2,tlda,0.4,8
49,sine,-1,0.2,tlda,0.45,9
50,sine,-1,0.3,tlda,0.2,0
51,sine,-1,0.3,tlda,0.35,1
52,sine,-1,0.3,tlda,0.1,2
53,sine,-1,0.3,tlda,0.2,3
54,sine,-1,0.3,tlda,0.35,4
55,sine,-1,0.3,tlda,0.3,5
56,sine,-1,0.3,tlda,0.2,6
57,sine,-1,0.3,tlda,0.3,7
58,sine,-1,0.3,tlda,0.15,8
59,sine,-1,0.3,tlda,0.25,9
60,sine,-2,0.1,tlda,0.9,0
61,sine,-2,0.1,tlda,0.85,1
62,sine,-2,0.1,tlda,0.85,2
63,sine,-2,0.1,tlda,0.9,3
64,sine,-2,0.1,tlda,0.95,4
65,sine,-2,0.1,tlda,0.85,5
66,sine,-2,0.1,tlda,0.8,6
67,sine,-2,0.1,tlda,0.95,7
68,sine,-2,0.1,tlda,0.8,8
69,sine,-2,0.1,tlda,0.75,9
70,sine,-2,0.2,tlda,0.45,0
71,sine,-2,0.2,tlda,0.5,1
72,sine,-2,0.2,tlda,0.45,2
73,sine,-2,0.2,tlda,0.35,3
74,sine,-2,0.2,tlda,0.4,4
75,sine,-2,0.2,tlda,0.7,5
76,sine,-2,0.2,tlda,0.45,6
77,sine,-2,0.2,tlda,0.55,7
78,sine,-2,0.2,tlda,0.4,8
79,sine,-2,0.2,tlda,0.4,9
80,sine,-2,0.3,tlda,0.2,0
81,sine,-2,0.3,tlda,0.2,1
82,sine,-2,0.3,tlda,0.1,2
83,sine,-2,0.3,tlda,0.2,3
84,sine,-2,0.3,tlda,0.35,4
85,sine,-2,0.3,tlda,0.25,5
86,sine,-2,0.3,tlda,0.1,6
87,sine,-2,0.3,tlda,0.25,7
88,sine,-2,0.3,tlda,0.15,8
89,sine,-2,0.3,tlda,0.25,9
90,sine,-3,0.1,tlda,0.9,0
91,sine,-3,0.1,tlda,0.85,1
92,sine,-3,0.1,tlda,0.85,2
93,sine,-3,0.1,tlda,0.9,3
94,sine,-3,0.1,tlda,0.9,4
95,sine,-3,0.1,tlda,0.8,5
96,sine,-3,0.1,tlda,0.8,6
97,sine,-3,0.1,tlda,0.95,7
98,sine,-3,0.1,tlda,0.8,8
99,sine,-3,0.1,tlda,0.7,9
100,sine,-3,0.2,tlda,0.35,0
101,sine,-3,0.2,tlda,0.45,1
102,sine,-3,0.2,tlda,0.4,2
103,sine,-3,0.2,tlda,0.35,3
104,sine,-3,0.2,tlda,0.4,4
105,sine,-3,0.2,tlda,0.55,5
106,sine,-3,0.2,tlda,0.45,6
107,sine,-3,0.2,tlda,0.55,7
108,sine,-3,0.2,tlda,0.4,8
109,sine,-3,0.2,tlda,0.35,9
110,sine,-3,0.3,tlda,0.15,0
111,sine,-3,0.3,tlda,0.2,1
112,sine,-3,0.3,tlda,0.1,2
113,sine,-3,0.3,tlda,0.2,3
114,sine,-3,0.3,tlda,0.3,4
115,sine,-3,0.3,tlda,0.1,5
116,sine,-3,0.3,tlda,0.1,6
117,sine,-3,0.3,tlda,0.2,7
118,sine,-3,0.3,tlda,0.15,8
119,sine,-3,0.3,tlda,0.25,9
120,sine,-4,0.1,tlda,0.9,0
121,sine,-4,0.1,tlda,0.85,1
122,sine,-4,0.1,tlda,0.8,2
123,sine,-4,0.1,tlda,0.9,3
124,sine,-4,0.1,tlda,0.85,4
125,sine,-4,0.1,tlda,0.8,5
126,sine,-4,0.1,tlda,0.8,6
127,sine,-4,0.1,tlda,0.95,7
128,sine,-4,0.1,tlda,0.8,8
129,sine,-4,0.1,tlda,0.65,9
130,sine,-4,0.2,tlda,0.35,0
131,sine,-4,0.2,tlda,0.45,1
132,sine,-4,0.2,tlda,0.35,2
133,sine,-4,0.2,tlda,0.3,3
134,sine,-4,0.2,tlda,0.4,4
135,sine,-4,0.2,tlda,0.45,5
136,sine,-4,0.2,tlda,0.3,6
137,sine,-4,0.2,tlda,0.5,7
138,sine,-4,0.2,tlda,0.35,8
139,sine,-4,0.2,tlda,0.35,9
140,sine,-4,0.3,tlda,0.1,0
141,sine,-4,0.3,tlda,0.2,1
142,sine,-4,0.3,tlda,0.05,2
143,sine,-4,0.3,tlda,0.15,3
144,sine,-4,0.3,tlda,0.3,4
145,sine,-4,0.3,tlda,0.05,5
146,sine,-4,0.3,tlda,0.1,6
147,sine,-4,0.3,tlda,0.2,7
148,sine,-4,0.3,tlda,0.15,8
149,sine,-4,0.3,tlda,0.2,9
150,sine,-5,0.1,tlda,0.9,0
151,sine,-5,0.1,tlda,0.8,1
152,sine,-5,0.1,tlda,0.8,2
153,sine,-5,0.1,tlda,0.9,3
154,sine,-5,0.1,tlda,0.8,4
155,sine,-5,0.1,tlda,0.8,5
156,sine,-5,0.1,tlda,0.8,6
157,sine,-5,0.1,tlda,0.9,7
158,sine,-5,0.1,tlda,0.8,8
159,sine,-5,0.1,tlda,0.65,9
160,sine,-5,0.2,tlda,0.2,0
161,sine,-5,0.2,tlda,0.4,1
162,sine,-5,0.2,tlda,0.35,2
163,sine,-5,0.2,tlda,0.25,3
164,sine,-5,0.2,tlda,0.3,4
165,sine,-5,0.2,tlda,0.4,5
166,sine,-5,0.2,tlda,0.25,6
167,sine,-5,0.2,tlda,0.45,7
168,sine,-5,0.2,tlda,0.35,8
169,sine,-5,0.2,tlda,0.3,9
170,sine,-5,0.3,tlda,0.1,0
171,sine,-5,0.3,tlda,0.2,1
172,sine,-5,0.3,tlda,0.05,2
173,sine,-5,0.3,tlda,0.15,3
174,sine,-5,0.3,tlda,0.3,4
175,sine,-5,0.3,tlda,0.05,5
176,sine,-5,0.3,tlda,0.1,6
177,sine,-5,0.3,tlda,0.2,7
178,sine,-5,0.3,tlda,0.15,8
179,sine,-5,0.3,tlda,0.2,9
180,sine,-6,0.1,tlda,0.85,0
181,sine,-6,0.1,tlda,0.75,1
182,sine,-6,0.1,tlda,0.8,2
183,sine,-6,0.1,tlda,0.75,3
184,sine,-6,0.1,tlda,0.75,4
185,sine,-6,0.1,tlda,0.8,5
186,sine,-6,0.1,tlda,0.8,6
187,sine,-6,0.1,tlda,0.9,7
188,sine,-6,0.1,tlda,0.8,8
189,sine,-6,0.1,tlda,0.65,9
190,sine,-6,0.2,tlda,0.2,0
191,sine,-6,0.2,tlda,0.4,1
192,sine,-6,0.2,tlda,0.3,2
193,sine,-6,0.2,tlda,0.25,3
194,sine,-6,0.2,tlda,0.25,4
195,sine,-6,0.2,tlda,0.35,5
196,sine,-6,0.2,tlda,0.2,6
197,sine,-6,0.2,tlda,0.4,7
198,sine,-6,0.2,tlda,0.3,8
199,sine,-6,0.2,tlda,0.3,9
200,sine,-6,0.3,tlda,0.1,0
201,sine,-6,0.3,tlda,0.2,1
202,sine,-6,0.3,tlda,0.05,2
203,sine,-6,0.3,tlda,0.15,3
204,sine,-6,0.3,tlda,0.25,4
205,sine,-6,0.3,tlda,0.05,5
206,sine,-6,0.3,tlda,0.1,6
207,sine,-6,0.3,tlda,0.2,7
208,sine,-6,0.3,tlda,0.15,8
209,sine,-6,0.3,tlda,0.2,9
210,sine,-7,0.1,tlda,0.85,0
211,sine,-7,0.1,tlda,0.7,1
212,sine,-7,0.1,tlda,0.75,2
213,sine,-7,0.1,tlda,0.75,3
214,sine,-7,0.1,tlda,0.75,4
215,sine,-7,0.1,tlda,0.8,5
216,sine,-7,0.1,tlda,0.8,6
217,sine,-7,0.1,tlda,0.9,7
218,sine,-7,0.1,tlda,0.75,8
219,sine,-7,0.1,tlda,0.65,9
220,sine,-7,0.2,tlda,0.2,0
221,sine,-7,0.2,tlda,0.35,1
222,sine,-7,0.2,tlda,0.3,2
223,sine,-7,0.2,tlda,0.2,3
224,sine,-7,0.2,tlda,0.25,4
225,sine,-7,0.2,tlda,0.25,5
226,sine,-7,0.2,tlda,0.15,6
227,sine,-7,0.2,tlda,0.3,7
228,sine,-7,0.2,tlda,0.15,8
229,sine,-7,0.2,tlda,0.3,9
230,sine,-7,0.3,tlda,0.1,0
231,sine,-7,0.3,tlda,0.2,1
232,sine,-7,0.3,tlda,0.05,2
233,sine,-7,0.3,tlda,0.1,3
234,sine,-7,0.3,tlda,0.25,4
235,sine,-7,0.3,tlda,0.05,5
236,sine,-7,0.3,tlda,0.1,6
237,sine,-7,0.3,tlda,0.2,7
238,sine,-7,0.3,tlda,0.15,8
239,sine,-7,0.3,tlda,0.2,9
240,sine,-8,0.1,tlda,0.8,0
241,sine,-8,0.1,tlda,0.65,1
242,sine,-8,0.1,tlda,0.7,2
243,sine,-8,0.1,tlda,0.75,3
244,sine,-8,0.1,tlda,0.75,4
245,sine,-8,0.1,tlda,0.8,5
246,sine,-8,0.1,tlda,0.8,6
247,sine,-8,0.1,tlda,0.9,7
248,sine,-8,0.1,tlda,0.75,8
249,sine,-8,0.1,tlda,0.65,9
250,sine,-8,0.2,tlda,0.2,0
251,sine,-8,0.2,tlda,0.3,1
252,sine,-8,0.2,tlda,0.25,2
253,sine,-8,0.2,tlda,0.2,3
254,sine,-8,0.2,tlda,0.25,4
255,sine,-8,0.2,tlda,0.2,5
256,sine,-8,0.2,tlda,0.15,6
257,sine,-8,0.2,tlda,0.3,7
